wr_id,player_name,team,season,week,receiving_yards,receptions,targets,offense_pct,opponent,opponent_pass_defense_rank,wr_rec_yards_last5,wr_receptions_last5,wr_targets_last5,target_share_last5,wr_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0036912,DeVonta Smith,PHI,2023,1,47.0,7,10,0.98,NE,29.0,75.8,6.2,8.6,0.296551724137931,0,0,0,3.5,44.5
00-0031428,Allen Robinson,PIT,2023,1,64.0,5,8,0.89,SF,18.0,46.4,4.2,5.8,0.20279720279720279,0,0,0,-1.5,41.5
00-0037247,George Pickens,PIT,2023,1,36.0,5,7,0.89,SF,18.0,57.8,3.0,4.6,0.16083916083916083,0,0,0,-1.5,41.5
00-0032211,Tyler Lockett,SEA,2023,1,10.0,2,4,0.88,LA,13.0,69.8,6.2,9.0,0.26627218934911245,0,0,0,4.5,45.0
00-0035640,DK Metcalf,SEA,2023,1,47.0,3,5,0.94,LA,13.0,63.0,5.6,8.8,0.2603550295857988,0,0,0,4.5,45.0
00-0035719,Deebo Samuel Sr.,SF,2023,1,55.0,5,7,0.87,PIT,4.0,57.8,4.2,7.0,0.2916666666666667,0,0,0,1.5,41.5
00-0036261,Brandon Aiyuk,SF,2023,1,129.0,8,8,0.85,PIT,4.0,53.8,3.8,5.4,0.225,0,0,0,1.5,41.5
00-0031408,Mike Evans,TB,2023,1,66.0,6,10,0.84,MIN,17.0,87.4,5.6,9.8,0.2168141592920354,0,1,0,-4.0,45.0
00-0033921,Chris Godwin,TB,2023,1,51.0,5,6,0.85,MIN,17.0,81.0,8.0,9.8,0.2168141592920354,0,1,0,-4.0,45.0
00-0030564,DeAndre Hopkins,TEN,2023,1,65.0,7,13,0.78,NO,3.0,64.2,5.6,10.0,0.33557046979865773,0,1,0,-3.0,41.0
00-0036182,Nick Westbrook-Ikhine,TEN,2023,1,58.0,4,7,0.81,NO,3.0,10.8,1.4,3.6,0.12080536912751678,0,1,0,-3.0,41.0
00-0037742,Treylon Burks,TEN,2023,1,18.0,2,3,0.9,NO,3.0,33.8,2.8,5.2,0.174496644295302,0,1,0,-3.0,41.0
00-0033282,Curtis Samuel,WAS,2023,1,54.0,5,5,0.65,ARI,10.0,31.8,3.0,4.0,0.1360544217687075,0,0,0,7.0,38.0
00-0035659,Terry McLaurin,WAS,2023,1,31.0,2,4,0.89,ARI,10.0,70.2,4.6,6.8,0.23129251700680273,0,0,0,7.0,38.0
00-0037741,Jahan Dotson,WAS,2023,1,40.0,5,7,0.87,ARI,10.0,68.8,4.2,7.0,0.23809523809523808,0,0,0,7.0,38.0
00-0035662,Marquise Brown,ARI,2023,2,54.0,6,10,0.94,NYG,6.0,34.4,3.4,6.4,0.1871345029239766,0,1,0,-5.0,40.0
00-0036936,Rondale Moore,ARI,2023,2,14.0,1,1,0.65,NYG,6.0,63.8,5.6,7.2,0.21052631578947367,0,1,0,-5.0,40.0
00-0033555,Mack Hollins,ATL,2023,2,60.0,3,6,0.71,GB,19.0,26.6,2.6,4.2,0.16535433070866143,0,0,0,3.0,40.5
00-0037238,Drake London,ATL,2023,2,67.0,6,8,0.82,GB,19.0,61.6,5.0,8.2,0.3228346456692913,0,0,0,3.0,40.5
00-0039064,Zay Flowers,BAL,2023,2,62.0,4,5,0.77,CIN,24.0,78.0,9.0,10.0,0.08,0,0,0,-3.5,45.5
00-0031588,Stefon Diggs,BUF,2023,2,66.0,7,7,0.87,LV,10.0,76.2,6.0,8.8,0.2573099415204678,0,0,-1,7.5,47.0
00-0030035,Adam Thielen,CAR,2023,2,54.0,7,9,0.87,NO,2.0,25.0,2.0,3.8,0.168141592920354,0,0,0,-3.0,39.5
00-0034777,DJ Chark,CAR,2023,2,15.0,1,1,0.62,NO,2.0,58.0,3.2,4.4,0.19469026548672566,1,0,0,-3.0,39.5
00-0039062,Jonathan Mingo,CAR,2023,2,26.0,3,8,0.98,NO,2.0,17.0,2.0,5.0,0.04424778761061947,0,0,0,-3.0,39.5
00-0034827,DJ Moore,CHI,2023,2,104.0,6,7,0.91,TB,32.0,61.6,3.8,5.8,0.23015873015873015,0,0,0,-2.5,41.0
00-0036326,Chase Claypool,CHI,2023,2,36.0,3,8,0.79,TB,32.0,30.6,2.6,5.0,0.1984126984126984,0,0,0,-2.5,41.0
00-0033009,Tyler Boyd,CIN,2023,2,52.0,6,8,0.92,BAL,13.0,29.0,3.2,4.0,0.11627906976744186,0,0,0,3.5,45.5
00-0036410,Tee Higgins,CIN,2023,2,89.0,8,12,0.88,BAL,13.0,31.0,2.8,7.2,0.20930232558139536,0,0,0,3.5,45.5
00-0036900,Ja'Marr Chase,CIN,2023,2,31.0,5,8,0.98,BAL,13.0,69.0,6.6,10.0,0.29069767441860467,0,0,0,3.5,45.5
00-0031544,Amari Cooper,CLE,2023,2,90.0,7,10,0.72,PIT,7.0,64.6,3.6,6.0,0.24193548387096775,1,0,0,2.5,39.0
00-0036233,Donovan Peoples-Jones,CLE,2023,2,7.0,1,4,0.87,PIT,7.0,20.0,1.8,3.6,0.14516129032258066,0,0,0,2.5,39.0
00-0036980,Elijah Moore,CLE,2023,2,36.0,3,9,0.77,PIT,7.0,27.6,2.4,4.0,0.16129032258064516,0,0,0,2.5,39.0
00-0034764,Michael Gallup,DAL,2023,2,3.0,1,2,0.72,NYJ,13.0,21.0,2.0,4.2,0.12280701754385964,0,0,1,8.5,38.5
00-0036358,CeeDee Lamb,DAL,2023,2,143.0,11,13,0.72,NYJ,13.0,82.8,6.8,8.8,0.2573099415204678,0,0,1,8.5,38.5
00-0037666,Jalen Tolbert,DAL,2023,2,18.0,3,4,0.68,NYJ,13.0,,,,,0,0,1,8.5,38.5
00-0034348,Courtland Sutton,DEN,2023,2,66.0,5,7,0.89,WAS,3.0,49.6,4.4,6.6,0.22916666666666666,0,0,0,4.0,38.5
00-0036407,Jerry Jeudy,DEN,2023,2,25.0,3,5,0.68,WAS,3.0,91.6,6.6,8.2,0.2847222222222222,0,0,0,4.0,38.5
00-0033943,Josh Reynolds,DET,2023,2,66.0,5,6,0.8,SEA,26.0,39.0,3.2,5.4,0.15976331360946747,0,1,3,4.5,47.5
00-0036963,Amon-Ra St. Brown,DET,2023,2,102.0,6,7,0.74,SEA,26.0,66.8,6.0,9.2,0.27218934911242604,0,1,3,4.5,47.5
00-0037816,Romeo Doubs,GB,2023,2,30.0,2,3,0.76,ATL,4.0,29.6,2.8,6.2,0.21379310344827587,0,0,0,-3.0,40.5
00-0030431,Robert Woods,HOU,2023,2,74.0,6,9,0.86,IND,31.0,35.6,4.2,6.6,0.1896551724137931,0,0,0,-1.0,40.0
00-0036554,Nico Collins,HOU,2023,2,146.0,7,9,0.62,IND,31.0,51.2,5.0,9.4,0.27011494252873564,0,0,0,-1.0,40.0
00-0038977,Tank Dell,HOU,2023,2,72.0,7,10,0.79,IND,31.0,,,,,0,0,0,-1.0,40.0
00-0036252,Michael Pittman,IND,2023,2,56.0,8,12,0.98,HOU,9.0,53.4,6.2,9.0,0.2830188679245283,0,0,0,1.0,40.0
00-0037664,Alec Pierce,IND,2023,2,28.0,2,2,1.0,HOU,9.0,17.6,2.0,4.2,0.1320754716981132,0,0,0,1.0,40.0
00-0038997,Josh Downs,IND,2023,2,37.0,4,5,0.75,HOU,9.0,30.0,3.0,7.0,0.0440251572327044,0,0,0,1.0,40.0
00-0033891,Zay Jones,JAX,2023,2,0.0,0,6,0.66,KC,25.0,51.4,5.0,7.6,0.21965317919075145,0,0,-3,-3.5,50.5
00-0034775,Christian Kirk,JAX,2023,2,110.0,11,14,0.81,KC,25.0,51.8,4.8,8.4,0.24277456647398843,0,0,-3,-3.5,50.5
00-0034837,Calvin Ridley,JAX,2023,2,32.0,2,8,0.79,KC,25.0,101.0,8.0,11.0,0.06358381502890173,0,0,-3,-3.5,50.5
00-0034272,Marquez Valdes-Scantling,KC,2023,2,13.0,2,3,0.82,JAX,18.0,42.0,2.2,4.4,0.13580246913580246,0,0,3,3.5,50.5
00-0036415,Van Jefferson,LA,2023,2,9.0,1,4,0.83,SF,11.0,42.6,3.0,4.4,0.1732283464566929,0,1,0,-7.5,45.0
00-0036849,Tutu Atwell,LA,2023,2,77.0,7,9,0.94,SF,11.0,36.0,2.6,4.4,0.1732283464566929,0,1,0,-7.5,45.0
00-0039075,Puka Nacua,LA,2023,2,147.0,15,20,0.86,SF,11.0,119.0,10.0,15.0,0.11811023622047244,1,1,0,-7.5,45.0
00-0030279,Keenan Allen,LAC,2023,2,111.0,8,10,0.94,TEN,30.0,80.6,7.2,10.6,0.29775280898876405,0,0,0,2.5,45.5
00-0033536,Mike Williams,LAC,2023,2,83.0,8,13,0.9,TEN,30.0,79.6,5.0,6.6,0.1853932584269663,0,0,0,2.5,45.5
00-0031381,Davante Adams,LV,2023,2,84.0,6,8,0.93,BUF,8.0,67.0,4.8,9.4,0.30718954248366015,0,0,1,-7.5,47.0
00-0034983,Hunter Renfrow,LV,2023,2,23.0,1,1,0.65,BUF,8.0,28.0,3.5,5.5,0.1437908496732026,0,0,1,-7.5,47.0
00-0033040,Tyreek Hill,MIA,2023,2,40.0,5,9,0.86,NE,27.0,93.0,5.6,9.6,0.27906976744186046,0,0,0,2.0,46.5
00-0036613,Jaylen Waddle,MIA,2023,2,86.0,4,6,0.73,NE,27.0,72.2,4.0,5.6,0.16279069767441862,0,0,0,2.0,46.5
00-0036322,Justin Jefferson,MIN,2023,2,159.0,11,13,1.0,PHI,5.0,93.6,8.2,11.6,0.30851063829787234,0,0,0,-6.0,49.0
00-0036345,K.J. Osborn,MIN,2023,2,34.0,3,6,0.97,PHI,5.0,76.2,5.6,7.8,0.2074468085106383,0,0,0,-6.0,49.0
00-0038994,Jordan Addison,MIN,2023,2,72.0,3,5,0.69,PHI,5.0,,,,,0,0,0,-6.0,49.0
00-0031547,DeVante Parker,NE,2023,2,57.0,6,8,1.0,MIA,21.0,61.4,3.8,5.2,0.14054054054054055,1,0,0,-2.0,46.5
00-0032765,Michael Thomas,NO,2023,2,55.0,7,9,0.78,CAR,23.0,58.0,5.25,7.5,0.2727272727272727,0,0,0,3.0,39.5
00-0037239,Chris Olave,NO,2023,2,86.0,6,11,0.79,CAR,23.0,68.2,5.2,8.4,0.38181818181818183,0,0,0,3.0,39.5
00-0035535,Darius Slayton,NYG,2023,2,62.0,3,6,0.82,ARI,12.0,40.0,2.8,5.4,0.18120805369127516,0,1,0,5.0,40.0
00-0035639,Parris Campbell,NYG,2023,2,21.0,4,6,0.66,ARI,12.0,25.6,2.8,5.4,0.18120805369127516,0,1,0,5.0,40.0
00-0036165,Isaiah Hodgins,NYG,2023,2,40.0,4,5,0.75,ARI,12.0,52.6,4.4,6.2,0.2080536912751678,0,1,0,5.0,40.0
00-0034521,Allen Lazard,NYJ,2023,2,23.0,2,4,0.94,DAL,17.0,42.8,3.4,5.8,0.18238993710691823,0,0,-1,-8.5,38.5
00-0037740,Garrett Wilson,NYJ,2023,2,83.0,2,8,0.91,DAL,17.0,53.8,5.0,10.2,0.32075471698113206,0,0,-1,-8.5,38.5
00-0035676,A.J. Brown,PHI,2023,2,29.0,4,6,0.96,MIN,19.0,64.0,4.8,8.4,0.2937062937062937,0,0,0,6.0,49.0
00-0036912,DeVonta Smith,PHI,2023,2,131.0,4,5,1.0,MIN,19.0,62.2,5.8,8.0,0.27972027972027974,0,0,0,6.0,49.0
00-0031428,Allen Robinson,PIT,2023,2,12.0,2,3,0.87,CLE,1.0,46.6,4.2,6.2,0.19745222929936307,0,0,0,-2.5,39.0
00-0037247,George Pickens,PIT,2023,2,127.0,4,10,0.85,CLE,1.0,49.4,3.4,5.4,0.17197452229299362,0,0,0,-2.5,39.0
00-0037837,Calvin Austin III,PIT,2023,2,10.0,1,4,0.76,CLE,1.0,,,,,0,0,0,-2.5,39.0
00-0032211,Tyler Lockett,SEA,2023,2,59.0,8,10,0.86,DET,16.0,46.2,4.8,7.4,0.24342105263157895,0,1,-3,-4.5,47.5
00-0035640,DK Metcalf,SEA,2023,2,75.0,6,6,0.83,DET,16.0,61.4,4.8,8.0,0.2631578947368421,0,1,-3,-4.5,47.5
00-0035719,Deebo Samuel Sr.,SF,2023,2,63.0,6,9,0.89,LA,13.0,57.2,4.0,6.4,0.2807017543859649,0,1,0,7.5,45.0
00-0031408,Mike Evans,TB,2023,2,171.0,6,8,0.61,CHI,29.0,91.8,6.0,10.0,0.23148148148148148,0,0,0,2.5,41.0
00-0033921,Chris Godwin,TB,2023,2,58.0,5,8,0.75,CHI,29.0,80.4,8.0,9.2,0.21296296296296297,0,0,0,2.5,41.0
00-0030564,DeAndre Hopkins,TEN,2023,2,40.0,4,5,0.6,LAC,28.0,59.0,5.2,10.2,0.3541666666666667,1,0,0,-2.5,45.5
00-0036182,Nick Westbrook-Ikhine,TEN,2023,2,25.0,3,3,0.68,LAC,28.0,21.6,2.0,4.6,0.1597222222222222,0,0,0,-2.5,45.5
00-0037742,Treylon Burks,TEN,2023,2,76.0,3,4,0.65,LAC,28.0,34.6,2.8,5.2,0.18055555555555555,0,0,0,-2.5,45.5
00-0033282,Curtis Samuel,WAS,2023,2,19.0,3,3,0.62,DEN,22.0,37.0,3.6,4.2,0.15441176470588236,0,0,0,-4.0,38.5
00-0035659,Terry McLaurin,WAS,2023,2,54.0,5,6,0.74,DEN,22.0,55.4,3.4,5.2,0.19117647058823528,0,0,0,-4.0,38.5
00-0037741,Jahan Dotson,WAS,2023,2,22.0,3,5,0.85,DEN,22.0,66.0,4.2,6.6,0.2426470588235294,0,0,0,-4.0,38.5
00-0035662,Marquise Brown,ARI,2023,3,61.0,5,7,0.95,DAL,8.0,41.4,3.8,6.8,0.20606060606060606,0,0,0,-11.5,43.5
00-0038559,Michael Wilson,ARI,2023,3,86.0,2,2,0.67,DAL,8.0,19.0,2.0,4.0,0.024242424242424242,0,0,0,-11.5,43.5
00-0033555,Mack Hollins,ATL,2023,3,23.0,1,4,0.72,DET,14.0,30.6,2.4,3.8,0.1450381679389313,0,1,0,-3.0,47.5
00-0037238,Drake London,ATL,2023,3,31.0,2,6,0.93,DET,14.0,56.0,5.0,7.4,0.2824427480916031,0,1,0,-3.0,47.5
00-0031549,Nelson Agholor,BAL,2023,3,39.0,4,4,0.72,IND,28.0,37.4,3.4,6.2,0.21830985915492956,0,0,0,7.5,43.5
00-0036550,Rashod Bateman,BAL,2023,3,6.0,1,3,0.69,IND,28.0,75.33333333333333,2.6666666666666665,5.333333333333333,0.11267605633802817,0,0,0,7.5,43.5
00-0039064,Zay Flowers,BAL,2023,3,48.0,8,10,0.93,IND,28.0,70.0,6.5,7.5,0.1056338028169014,0,0,0,7.5,43.5
00-0031588,Stefon Diggs,BUF,2023,3,111.0,8,12,0.66,WAS,5.0,84.2,7.0,9.8,0.2692307692307692,0,0,0,5.5,44.0
00-0030035,Adam Thielen,CAR,2023,3,145.0,11,14,0.92,SEA,30.0,27.6,2.8,4.8,0.192,0,0,-1,-5.0,42.5
00-0034777,DJ Chark,CAR,2023,3,86.0,4,11,0.94,SEA,30.0,42.2,2.2,3.2,0.128,0,0,-1,-5.0,42.5
00-0034827,DJ Moore,CHI,2023,3,41.0,3,6,1.0,KC,23.0,67.8,4.0,6.0,0.22556390977443608,0,0,0,-13.0,48.0
00-0036309,Darnell Mooney,CHI,2023,3,0.0,0,1,0.71,KC,23.0,50.4,4.8,5.8,0.21804511278195488,0,0,0,-13.0,48.0
00-0036326,Chase Claypool,CHI,2023,3,15.0,1,4,0.86,KC,23.0,28.8,2.4,5.4,0.20300751879699247,0,0,0,-13.0,48.0
00-0033009,Tyler Boyd,CIN,2023,3,39.0,5,9,0.77,LA,10.0,32.4,3.4,4.6,0.13450292397660818,0,0,0,3.0,45.5
00-0036410,Tee Higgins,CIN,2023,3,21.0,2,8,0.86,LA,10.0,47.4,4.2,8.2,0.23976608187134502,0,0,0,3.0,45.5
00-0036900,Ja'Marr Chase,CIN,2023,3,141.0,12,15,0.96,LA,10.0,58.0,6.0,9.0,0.2631578947368421,0,0,0,3.0,45.5
00-0031544,Amari Cooper,CLE,2023,3,116.0,7,8,0.8,TEN,26.0,71.0,4.2,6.8,0.2463768115942029,0,0,-1,3.5,38.0
00-0036233,Donovan Peoples-Jones,CLE,2023,3,49.0,3,4,0.89,TEN,26.0,15.2,1.2,3.6,0.13043478260869565,0,0,-1,3.5,38.0
00-0036980,Elijah Moore,CLE,2023,3,49.0,9,9,0.76,TEN,26.0,24.6,2.2,4.4,0.15942028985507245,0,0,-1,3.5,38.0
00-0031236,Brandin Cooks,DAL,2023,3,17.0,2,7,0.8,ARI,17.0,61.6,4.2,6.6,0.19760479041916168,0,0,0,11.5,43.5
00-0034764,Michael Gallup,DAL,2023,3,92.0,6,7,0.69,ARI,17.0,13.8,1.6,3.8,0.11377245508982035,0,0,0,11.5,43.5
00-0036358,CeeDee Lamb,DAL,2023,3,53.0,4,7,0.83,ARI,17.0,91.4,6.8,8.6,0.25748502994011974,0,0,0,11.5,43.5
00-0034348,Courtland Sutton,DEN,2023,3,91.0,8,11,0.95,MIA,18.0,47.8,4.2,6.4,0.2191780821917808,0,0,0,-6.0,47.5
00-0036407,Jerry Jeudy,DEN,2023,3,81.0,5,7,0.76,MIA,18.0,82.0,5.6,7.4,0.2534246575342466,0,0,0,-6.0,47.5
00-0037382,Brandon Johnson,DEN,2023,3,12.0,2,3,0.6,MIA,18.0,5.0,1.0,4.0,0.0547945205479452,0,0,0,-6.0,47.5
00-0036963,Amon-Ra St. Brown,DET,2023,3,102.0,9,12,0.94,ATL,2.0,72.0,5.8,8.6,0.25595238095238093,1,1,0,3.0,47.5
00-0037816,Romeo Doubs,GB,2023,3,73.0,5,12,0.86,NO,3.0,29.8,2.6,5.8,0.20422535211267606,0,0,1,-1.5,41.5
00-0038393,Dontayvion Wicks,GB,2023,3,45.0,4,6,0.66,NO,3.0,0.0,0.0,2.0,0.014084507042253521,0,0,1,-1.5,41.5
00-0039146,Jayden Reed,GB,2023,3,63.0,3,7,0.66,NO,3.0,,,,,0,0,1,-1.5,41.5
00-0030431,Robert Woods,HOU,2023,3,34.0,3,6,0.77,JAX,20.0,48.0,5.0,7.6,0.2,0,0,0,-7.5,43.5
00-0036554,Nico Collins,HOU,2023,3,34.0,2,3,0.66,JAX,20.0,70.6,5.4,9.2,0.24210526315789474,0,0,0,-7.5,43.5
00-0038977,Tank Dell,HOU,2023,3,145.0,5,7,0.61,JAX,20.0,72.0,7.0,10.0,0.05263157894736842,0,0,0,-7.5,43.5
00-0036252,Michael Pittman,IND,2023,3,77.0,9,11,1.0,BAL,13.0,52.6,5.8,8.6,0.27044025157232704,0,0,0,-7.5,43.5
00-0037664,Alec Pierce,IND,2023,3,43.0,3,7,0.96,BAL,13.0,23.2,2.4,3.6,0.11320754716981132,0,0,0,-7.5,43.5
00-0038997,Josh Downs,IND,2023,3,57.0,8,12,0.8,BAL,13.0,33.5,3.5,6.0,0.07547169811320754,0,0,0,-7.5,43.5
00-0034775,Christian Kirk,JAX,2023,3,54.0,4,6,0.86,HOU,4.0,69.6,6.6,10.6,0.2849462365591398,0,0,0,7.5,43.5
00-0034837,Calvin Ridley,JAX,2023,3,40.0,3,7,0.82,HOU,4.0,66.5,5.0,9.5,0.10215053763440861,0,0,0,7.5,43.5
00-0038090,Skyy Moore,KC,2023,3,42.0,4,6,0.65,CHI,27.0,0.0,0.0,3.0,0.01694915254237288,0,0,0,13.0,48.0
00-0036415,Van Jefferson,LA,2023,3,46.0,1,3,0.93,CIN,21.0,38.0,2.8,4.8,0.1509433962264151,0,0,0,-3.0,45.5
00-0036849,Tutu Atwell,LA,2023,3,50.0,4,9,0.87,CIN,21.0,49.4,3.8,5.4,0.16981132075471697,0,0,0,-3.0,45.5
00-0039075,Puka Nacua,LA,2023,3,72.0,5,7,0.96,CIN,21.0,133.0,12.5,17.5,0.22012578616352202,1,0,0,-3.0,45.5
00-0030279,Keenan Allen,LAC,2023,3,215.0,18,20,0.89,MIN,6.0,82.0,6.6,9.8,0.2620320855614973,0,1,-3,-1.0,54.0
00-0033536,Mike Williams,LAC,2023,3,121.0,7,8,0.67,MIN,6.0,73.0,5.4,8.0,0.21390374331550802,0,1,-3,-1.0,54.0
00-0036988,Josh Palmer,LAC,2023,3,66.0,4,7,0.61,MIN,6.0,35.2,3.2,4.8,0.12834224598930483,0,1,-3,-1.0,54.0
00-0031381,Davante Adams,LV,2023,3,172.0,13,20,0.97,PIT,7.0,78.2,5.2,9.2,0.3194444444444444,0,1,1,3.0,43.5
00-0034960,Jakobi Meyers,LV,2023,3,85.0,7,12,0.86,PIT,7.0,58.4,5.2,7.8,0.2708333333333333,0,1,1,3.0,43.5
00-0036322,Justin Jefferson,MIN,2023,3,149.0,7,13,0.95,LAC,31.0,100.8,8.0,11.0,0.2972972972972973,0,1,3,1.0,54.0
00-0036345,K.J. Osborn,MIN,2023,3,36.0,1,3,0.93,LAC,31.0,51.6,4.2,5.8,0.15675675675675677,0,1,3,1.0,54.0
00-0038994,Jordan Addison,MIN,2023,3,52.0,6,8,0.71,LAC,31.0,72.0,3.0,5.0,0.02702702702702703,0,1,3,1.0,54.0
00-0031547,DeVante Parker,NE,2023,3,19.0,2,3,0.76,NYJ,12.0,60.0,4.2,5.6,0.14213197969543148,0,0,0,2.5,35.5
00-0033857,JuJu Smith-Schuster,NE,2023,3,5.0,1,3,0.74,NYJ,12.0,33.0,3.2,4.0,0.10152284263959391,0,0,0,2.5,35.5
00-0032765,Michael Thomas,NO,2023,3,50.0,6,9,0.75,GB,22.0,57.4,5.6,7.8,0.30952380952380953,0,0,-1,1.5,41.5
00-0037239,Chris Olave,NO,2023,3,104.0,8,11,0.8,GB,22.0,73.0,5.4,8.8,0.3492063492063492,0,0,-1,1.5,41.5
00-0037545,Rashid Shaheed,NO,2023,3,0.0,0,2,0.72,GB,22.0,70.75,4.0,4.5,0.14285714285714285,0,0,-1,1.5,41.5
00-0035535,Darius Slayton,NYG,2023,3,32.0,3,6,0.84,SF,16.0,36.6,2.6,5.4,0.16770186335403728,0,0,0,-10.5,43.5
00-0036165,Isaiah Hodgins,NYG,2023,3,0.0,0,1,0.66,SF,16.0,42.8,3.6,4.8,0.14906832298136646,0,0,0,-10.5,43.5
00-0028002,Randall Cobb,NYJ,2023,3,12.0,1,2,0.73,NE,25.0,56.5,4.5,8.0,0.10666666666666667,0,0,0,-2.5,35.5
00-0034521,Allen Lazard,NYJ,2023,3,39.0,3,5,0.97,NE,25.0,46.0,3.6,6.2,0.20666666666666667,0,0,0,-2.5,35.5
00-0037740,Garrett Wilson,NYJ,2023,3,48.0,5,9,0.97,NE,25.0,50.8,4.6,10.0,0.3333333333333333,0,0,0,-2.5,35.5
00-0035676,A.J. Brown,PHI,2023,3,131.0,9,14,0.83,TB,32.0,50.8,4.8,7.6,0.2835820895522388,0,0,3,6.0,44.0
00-0036912,DeVonta Smith,PHI,2023,3,28.0,4,5,0.99,TB,32.0,75.0,5.2,7.4,0.27611940298507465,0,0,3,6.0,44.0
00-0031428,Allen Robinson,PIT,2023,3,24.0,4,4,0.81,LV,19.0,38.2,3.6,5.4,0.16363636363636364,0,1,-1,-3.0,43.5
00-0037247,George Pickens,PIT,2023,3,75.0,4,6,0.89,LV,19.0,64.2,3.8,6.4,0.19393939393939394,0,1,-1,-3.0,43.5
00-0037837,Calvin Austin III,PIT,2023,3,72.0,2,6,0.73,LV,19.0,10.0,1.0,4.0,0.024242424242424242,0,1,-1,-3.0,43.5
00-0032211,Tyler Lockett,SEA,2023,3,34.0,3,7,0.81,CAR,24.0,46.0,5.4,7.6,0.25165562913907286,0,0,1,5.0,42.5
00-0035640,DK Metcalf,SEA,2023,3,112.0,6,8,0.72,CAR,24.0,60.2,4.6,7.4,0.24503311258278146,1,0,1,5.0,42.5
00-0035719,Deebo Samuel Sr.,SF,2023,3,129.0,6,12,0.82,NYG,9.0,65.8,4.8,7.6,0.31932773109243695,0,0,0,10.5,43.5
00-0031408,Mike Evans,TB,2023,3,60.0,5,10,0.81,PHI,15.0,109.4,6.2,9.8,0.245,0,0,-3,-6.0,44.0
00-0033921,Chris Godwin,TB,2023,3,32.0,3,5,0.87,PHI,15.0,75.4,7.4,9.2,0.23,0,0,-3,-6.0,44.0
00-0039052,Trey Palmer,TB,2023,3,8.0,1,1,0.72,PHI,15.0,,,,,0,0,-3,-6.0,44.0
00-0030564,DeAndre Hopkins,TEN,2023,3,48.0,3,7,0.73,CLE,1.0,49.6,5.2,10.0,0.352112676056338,1,0,1,-3.5,38.0
00-0037742,Treylon Burks,TEN,2023,3,5.0,1,6,0.75,CLE,1.0,35.8,2.6,4.8,0.16901408450704225,0,0,1,-3.5,38.0
00-0033282,Curtis Samuel,WAS,2023,3,54.0,2,4,0.74,BUF,11.0,38.8,4.0,4.4,0.15384615384615385,1,0,0,-5.5,44.0
00-0035659,Terry McLaurin,WAS,2023,3,41.0,6,6,0.81,BUF,11.0,52.2,3.2,5.2,0.18181818181818182,0,0,0,-5.5,44.0
00-0037741,Jahan Dotson,WAS,2023,3,21.0,2,4,0.94,BUF,11.0,49.4,4.0,6.4,0.22377622377622378,0,0,0,-5.5,44.0
00-0035662,Marquise Brown,ARI,2023,4,96.0,7,10,0.94,SF,6.0,42.2,4.2,7.0,0.2413793103448276,1,0,-3,-15.0,44.0
00-0036936,Rondale Moore,ARI,2023,4,0.0,0,2,0.76,SF,6.0,60.4,5.6,7.0,0.2413793103448276,0,0,-3,-15.0,44.0
00-0038559,Michael Wilson,ARI,2023,4,76.0,7,7,0.7,SF,6.0,52.5,2.0,3.0,0.041379310344827586,0,0,-3,-15.0,44.0
00-0033555,Mack Hollins,ATL,2023,4,0.0,0,3,0.79,JAX,25.0,33.8,2.4,4.2,0.15217391304347827,0,0,0,-3.5,42.5
00-0037238,Drake London,ATL,2023,4,28.0,3,7,0.86,JAX,25.0,48.2,4.0,6.4,0.2318840579710145,0,0,0,-3.5,42.5
00-0031549,Nelson Agholor,BAL,2023,4,4.0,1,2,0.74,CLE,1.0,37.0,3.8,6.4,0.21052631578947367,0,0,0,2.0,38.5
00-0036331,Devin Duvernay,BAL,2023,4,8.0,2,2,0.6,CLE,1.0,18.8,2.6,3.2,0.10526315789473684,0,0,0,2.0,38.5
00-0039064,Zay Flowers,BAL,2023,4,56.0,3,4,0.98,CLE,1.0,62.666666666666664,7.0,8.333333333333334,0.16447368421052633,0,0,0,2.0,38.5
00-0031588,Stefon Diggs,BUF,2023,4,120.0,6,7,0.76,MIA,24.0,85.6,7.2,10.2,0.2786885245901639,0,0,0,2.5,53.0
00-0030035,Adam Thielen,CAR,2023,4,76.0,7,8,0.9,MIN,21.0,55.4,4.8,6.6,0.20496894409937888,0,0,0,-4.5,46.5
00-0034777,DJ Chark,CAR,2023,4,28.0,2,3,0.92,MIN,21.0,55.8,2.8,5.0,0.15527950310559005,0,0,0,-4.5,46.5
00-0036955,Terrace Marshall Jr.,CAR,2023,4,56.0,9,10,0.63,MIN,21.0,33.4,2.2,3.6,0.11180124223602485,0,0,0,-4.5,46.5
00-0034827,DJ Moore,CHI,2023,4,131.0,8,9,0.93,DEN,31.0,59.4,3.6,5.8,0.2265625,0,0,0,-3.0,47.0
00-0036309,Darnell Mooney,CHI,2023,4,51.0,4,4,0.75,DEN,31.0,36.4,3.8,5.0,0.1953125,0,0,0,-3.0,47.0
00-0033009,Tyler Boyd,CIN,2023,4,26.0,4,7,0.91,TEN,28.0,30.0,3.4,5.0,0.13513513513513514,0,0,-1,2.5,41.5
00-0036900,Ja'Marr Chase,CIN,2023,4,73.0,7,9,0.94,TEN,28.0,69.4,6.6,9.6,0.2594594594594595,0,0,-1,2.5,41.5
